Event Name,Timestamp,Trial Duration,Trial Num,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Trial Load,1772872261317,0,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0.2,0.1140563,0.7368537,-0.5455192,0.3826834,135,0.1234537,0.7975647,-0.5904658
Trial Start,1772872262938,0,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0.2,0.1140563,0.7368537,-0.5455192,0.3826834,135,0.1234537,0.7975647,-0.5904658
Grab_left,1772872262938,0,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0.2,0.1140563,0.7368537,-0.5455192,0.3826834,135,0.1234537,0.7975647,-0.5904658
Release_left,1772872262992,0.0289954,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.2386789,-0.2746412,-0.0569664,0.3682941,0.672469,0.4941967,0.4975432,0.2366556,152.6215,0.6921299,0.5086455,0.5120898,-0.2921063,0.07363548,-0.02517469,0.3022946,-0.04329791,-0.5925234,0.4443933,0.6704893,95.79031,-0.05835934,-0.7986361,0.598978,0.2,0,0,0.2,0.1140563,0.7368537,-0.5455192,0.3826834,135,0.1234537,0.7975647,-0.5904658
Grab_left,1772872263235,0.3035728,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.2386789,-0.2746412,-0.0569664,0.3682941,0.672469,0.4941967,0.4975432,0.2366556,152.6215,0.6921299,0.5086455,0.5120898,-0.2921063,0.07363548,-0.02517469,0.3022946,-0.04329791,-0.5925234,0.4443933,0.6704893,95.79031,-0.05835934,-0.7986361,0.598978,0.2,0,0,0.2,0.1140563,0.7368537,-0.5455192,0.3826834,135,0.1234537,0.7975647,-0.5904658
Release_left,1772872263262,0.3318857,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.1748557,-0.1803972,-0.2109604,0.3280578,0.6783203,0.5023919,0.5061995,0.1767652,159.6372,0.6891727,0.5104297,0.5142981,-0.2106853,-0.02682474,0.05368324,0.2190656,-0.04985049,-0.6116002,0.4603361,0.6415222,100.1892,-0.06498527,-0.7972841,0.6000957,0.2,0,0,0.2,0.1140563,0.7368537,-0.5455192,0.3826834,135,0.1234537,0.7975647,-0.5904658
Grab,1772872264410,1.506263,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.1748557,-0.1803972,-0.2109604,0.3280578,0.6783203,0.5023919,0.5061995,0.1767652,159.6372,0.6891727,0.5104297,0.5142981,-0.2106853,-0.02682474,0.05368324,0.2190656,-0.04985049,-0.6116002,0.4603361,0.6415222,100.1892,-0.06498527,-0.7972841,0.6000957,0.2,0,0,0.2,0.1140563,0.7368537,-0.5455192,0.3826834,135,0.1234537,0.7975647,-0.5904658
Release,1772872264937,2.034646,1,-0.05429286,1.107074,0.2810172,1.143474,0.5963094,-0.179719,-0.2805719,0.7303394,86.17029,0.8729658,-0.2630993,-0.4107426,0.1079708,-0.07186166,0.04048076,0.1358693,0.5306072,0.8133662,-0.2248637,0.07954767,170.8749,0.532294,0.8159519,-0.2255786,-0.2900923,0.190711,-0.01267643,0.3473974,0.3989605,-0.05204992,0.4985012,0.7678658,79.67474,0.6227816,-0.08125047,0.7781656,0.1542929,-0.007074356,0.01898283,0.1556171,0.1598827,0.9002261,0.1688469,0.3681323,136.799,0.1719588,0.9682209,0.1816
Grab,1772872265049,2.145346,1,-0.05429286,1.107074,0.2810172,1.143474,0.5963094,-0.179719,-0.2805719,0.7303394,86.17029,0.8729658,-0.2630993,-0.4107426,0.1079708,-0.07186166,0.04048076,0.1358693,0.5306072,0.8133662,-0.2248637,0.07954767,170.8749,0.532294,0.8159519,-0.2255786,-0.2900923,0.190711,-0.01267643,0.3473974,0.3989605,-0.05204992,0.4985012,0.7678658,79.67474,0.6227816,-0.08125047,0.7781656,0.1542929,-0.007074356,0.01898283,0.1556171,0.1598827,0.9002261,0.1688469,0.3681323,136.799,0.1719588,0.9682209,0.1816
Release,1772872265061,2.159183,1,-0.05429286,1.107074,0.2810172,1.143474,0.5963094,-0.179719,-0.2805719,0.7303394,86.17029,0.8729658,-0.2630993,-0.4107426,0.1267802,-0.06089894,0.05346698,0.150468,0.4552221,0.8665687,-0.1597091,0.1277678,165.3188,0.4589838,0.8737296,-0.1610289,-0.289168,0.1903406,-0.0101195,0.3463381,0.4110149,-0.05469799,0.4998109,0.7604368,80.99456,0.6329032,-0.08422695,0.7696361,0.1542929,-0.007074356,0.01898283,0.1556171,0.1598827,0.9002261,0.1688469,0.3681323,136.799,0.1719588,0.9682209,0.1816
Grab,1772872265299,2.396132,1,-0.05429286,1.107074,0.2810172,1.143474,0.5963094,-0.179719,-0.2805719,0.7303394,86.17029,0.8729658,-0.2630993,-0.4107426,0.1267802,-0.06089894,0.05346698,0.150468,0.4552221,0.8665687,-0.1597091,0.1277678,165.3188,0.4589838,0.8737296,-0.1610289,-0.289168,0.1903406,-0.0101195,0.3463381,0.4110149,-0.05469799,0.4998109,0.7604368,80.99456,0.6329032,-0.08422695,0.7696361,0.1542929,-0.007074356,0.01898283,0.1556171,0.1598827,0.9002261,0.1688469,0.3681323,136.799,0.1719588,0.9682209,0.1816
Release,1772872265340,2.437202,1,-0.05429286,1.107074,0.2810172,1.143474,0.5963094,-0.179719,-0.2805719,0.7303394,86.17029,0.8729658,-0.2630993,-0.4107426,0.1541396,-0.05360321,0.04949462,0.1705345,0.4859299,0.8322064,-0.2499006,0.09409828,169.2012,0.4880956,0.8359154,-0.2510144,-0.2899671,0.18218,-0.001037667,0.3424494,0.4279546,-0.06753176,0.5041214,0.7470986,83.32067,0.6438181,-0.1015953,0.7584041,0.1542929,-0.007074356,0.01898283,0.1556171,0.1598827,0.9002261,0.1688469,0.3681323,136.799,0.1719588,0.9682209,0.1816
