Event Name,Timestamp,Trial Duration,Trial Num,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Trial Load,1772872900280,0,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0.2,-0.6686441,-0.3647926,-0.5228718,0.3826834,135,-0.7237352,-0.3948487,-0.5659524
Trial Start,1772872901852,0,1,-0.1010982,1.095601,0.3048411,1.141705,0.01632958,0.03277297,0.07385444,0.9965967,9.456738,0.1980974,0.3975754,0.8959429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2010982,0.004399061,-0.004841119,0.2012045,-0.6628121,-0.4169369,-0.5333986,0.3198906,142.6874,-0.6995713,-0.44006,-0.5629807
Grab,1772872901852,0,1,-0.1010982,1.095601,0.3048411,1.141705,0.01632958,0.03277297,0.07385444,0.9965967,9.456738,0.1980974,0.3975754,0.8959429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2010982,0.004399061,-0.004841119,0.2012045,-0.6628121,-0.4169369,-0.5333986,0.3198906,142.6874,-0.6995713,-0.44006,-0.5629807
Release,1772872901854,0,1,-0.1010982,1.095601,0.3048411,1.141705,0.01632958,0.03277297,0.07385444,0.9965967,9.456738,0.1980974,0.3975754,0.8959429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2010982,0.004399061,-0.004841119,0.2012045,-0.6628121,-0.4169369,-0.5333986,0.3198906,142.6874,-0.6995713,-0.44006,-0.5629807
Grab_left,1772872902132,0.284045,1,-0.1010982,1.095601,0.3048411,1.141705,0.01632958,0.03277297,0.07385444,0.9965967,9.456738,0.1980974,0.3975754,0.8959429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2010982,0.004399061,-0.004841119,0.2012045,-0.6628121,-0.4169369,-0.5333986,0.3198906,142.6874,-0.6995713,-0.44006,-0.5629807
Release_left,1772872902133,0.284045,1,-0.0974507,1.107465,0.3038177,1.152511,-0.06537415,0.04673689,0.05773139,0.9950925,11.35737,-0.6606815,0.4723304,0.5834426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1974507,-0.007465363,-0.003817648,0.1976286,-0.6437225,-0.4536719,-0.4873003,0.377282,135.6692,-0.6950908,-0.4898744,-0.5261863
Grab_left,1772872902213,0.3660301,1,-0.0974507,1.107465,0.3038177,1.152511,-0.06537415,0.04673689,0.05773139,0.9950925,11.35737,-0.6606815,0.4723304,0.5834426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1974507,-0.007465363,-0.003817648,0.1976286,-0.6437225,-0.4536719,-0.4873003,0.377282,135.6692,-0.6950908,-0.4898744,-0.5261863
Release_left,1772872902239,0.3924987,1,-0.0974507,1.107465,0.3038177,1.152511,-0.06537415,0.04673689,0.05773139,0.9950925,11.35737,-0.6606815,0.4723304,0.5834426,0.2643611,-0.2397204,-0.01379385,0.3571315,-0.5577382,-0.3822054,-0.7281575,0.1124,167.0926,-0.5612952,-0.3846429,-0.7328012,-0.1639607,0.09748896,-0.006127731,0.1908527,-0.02920993,-0.6615222,0.5019236,0.5564243,112.3823,-0.03515463,-0.7961529,0.6040733,0.1974507,-0.007465363,-0.003817648,0.1976286,-0.6437225,-0.4536719,-0.4873003,0.377282,135.6692,-0.6950908,-0.4898744,-0.5261863
Grab,1772872904649,2.82614,1,-0.0974507,1.107465,0.3038177,1.152511,-0.06537415,0.04673689,0.05773139,0.9950925,11.35737,-0.6606815,0.4723304,0.5834426,0.2643611,-0.2397204,-0.01379385,0.3571315,-0.5577382,-0.3822054,-0.7281575,0.1124,167.0926,-0.5612952,-0.3846429,-0.7328012,-0.1639607,0.09748896,-0.006127731,0.1908527,-0.02920993,-0.6615222,0.5019236,0.5564243,112.3823,-0.03515463,-0.7961529,0.6040733,0.1974507,-0.007465363,-0.003817648,0.1976286,-0.6437225,-0.4536719,-0.4873003,0.377282,135.6692,-0.6950908,-0.4898744,-0.5261863
Release,1772872904690,2.868226,1,-0.1019107,1.098786,0.2968264,1.142726,-0.07060606,0.05784573,0.04076861,0.9949908,11.47453,-0.7062946,0.578649,0.4078212,0.1361936,-0.0681483,-0.02878612,0.1549888,-0.6392252,-0.6976891,-0.3178005,0.06019935,173.0975,-0.6403867,-0.6989568,-0.3183779,-0.1885234,0.2160919,-0.09277619,0.3014037,-0.3605709,-0.2158325,0.5644948,0.710458,89.45561,-0.5123641,-0.3066938,0.802136,0.2019107,0.001213789,0.003173649,0.2019393,-0.6536487,-0.4492795,-0.4714193,0.3855583,134.6432,-0.7084213,-0.486927,-0.510922
