Event Name,Timestamp,Trial Duration,Trial Num,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Grab,1772943155863,6.16694,1,0.02007397,1.042193,0.2547032,1.073053,0.0673193,-0.7430956,-0.543537,0.3845058,134.7739,0.07292563,-0.8049804,-0.5888026,0.1295791,-0.05663171,0.01043278,0.1417982,0.4560519,-0.3608386,0.612385,-0.5355341,244.7603,0.5400172,-0.4272738,0.7251334,0.03123208,0.09369427,-0.5319817,0.5410717,0.4602744,-0.6653116,0.5490313,0.2099351,155.7629,0.4707652,-0.6804757,0.5615451,0.07992603,0.05780721,0.04529685,0.1085433,-0.7638853,0.3129353,-0.1934575,0.5302123,115.9604,-0.9009515,0.3690862,-0.2281701
Release,1772943156529,6.834342,1,0.04275036,1.023795,0.2373002,1.051806,-0.3486564,-0.3777628,-0.8577185,-0.007284994,180.8348,-0.3486657,-0.3777729,-0.8577413,0.09092982,-0.05520409,0.03250449,0.1112307,0.7618802,-0.5489787,0.2947376,-0.176892,200.3776,0.7740874,-0.5577747,0.29946,0.03602988,0.07557555,-0.5293716,0.5359516,0.4438651,-0.8570961,-0.1635884,0.2039828,156.4601,0.453398,-0.8755041,-0.1671018,0.05724964,0.07620478,0.06269984,0.1140875,-0.5339457,0.7043357,0.3555821,0.3039319,144.6122,-0.5604588,0.7393096,0.3732386
Grab,1772943157598,7.904085,1,0.02961838,1.029601,0.1978397,1.048854,-0.5273769,-0.610622,-0.5707574,-0.1524803,197.5414,-0.5336167,-0.6178468,-0.5775106,0.1281996,-0.06012018,0.02870701,0.1444772,0.4849836,-0.01121748,-0.0753516,-0.8711988,301.1965,0.9878865,-0.02284944,-0.1534873,0.06979012,0.03571878,-0.5254364,0.5312532,0.5615774,-0.8017181,-0.06086421,-0.195383,202.5342,0.5726134,-0.8174732,-0.0620603,0.07038162,0.07039928,0.1021603,0.1426407,-0.2239476,0.7641377,0.2113284,0.5668168,110.9429,-0.2718326,0.9275274,0.2565151
Release,1772943157847,8.152905,1,0.03022445,1.033485,0.1862084,1.050561,-0.745841,-0.5577976,-0.2818757,-0.2304979,206.6528,-0.7664801,-0.5732331,-0.2896759,0.1119393,-0.06053821,0.05651148,0.1392438,0.626276,-0.0920258,-0.1592907,-0.7575858,278.5037,0.9594635,-0.1409848,-0.2440356,0.08700421,0.03575422,-0.5302427,0.5385215,0.3794294,-0.7524148,-0.1327879,-0.5217978,242.9058,0.4447815,-0.8820091,-0.155659,0.06977555,0.06651497,0.1137916,0.1491355,0.1167557,0.6736758,0.2699712,0.6779709,94.62943,0.1588322,0.9164551,0.3672634
Grab,1772943158751,9.055619,1,0.03428398,1.039366,0.1922823,1.057559,-0.6552733,-0.6810306,-0.108681,-0.3082251,215.9046,-0.688809,-0.7158845,-0.1142431,0.120903,-0.0620761,0.02657102,0.1384811,0.5506949,0.0869629,-0.1547872,-0.8156063,289.2947,0.9517594,0.1502969,-0.2675169,0.07834151,0.00985582,-0.538247,0.5440077,0.4908398,-0.5835665,-0.01037596,-0.646853,260.6095,0.6436276,-0.7652181,-0.01360577,0.06571603,0.06063378,0.1077177,0.1399934,0.2254374,0.6596817,0.05534795,0.714797,88.74687,0.322361,0.9433025,0.07914402
Release,1772943159778,10.08343,1,0.07714234,1.018644,0.2091197,1.042745,-0.4527534,-0.1247026,-0.8797039,-0.07473226,188.5717,-0.4540229,-0.1250523,-0.8821706,0.1111453,-0.06833811,0.04072167,0.1366808,0.737506,-0.2758793,-0.1477196,-0.5984601,253.5194,0.9205562,-0.344353,-0.1843839,0.05557052,0.03165064,-0.5512961,0.554993,0.2773066,-0.8666843,-0.3409075,0.2360968,152.6874,0.2853742,-0.8918985,-0.3508255,0.02285766,0.08135641,0.09088033,0.124099,-0.4244072,0.6865612,0.5693693,0.1559839,162.0523,-0.4296665,0.6950691,0.5764249
Grab,1772943161180,11.4861,1,0.08278913,1.033238,0.2033305,1.056304,-0.8163212,-0.491966,-0.2480512,-0.1733775,199.9685,-0.8288741,-0.4995312,-0.2518656,0.1189171,-0.06938591,0.02210463,0.1394428,0.5582666,-0.1616307,-0.1604702,-0.7977865,285.8385,0.9259074,-0.2680709,-0.2661462,0.05923087,0.01953754,-0.5666037,0.5700261,0.2945541,-0.7817136,-0.1191164,-0.5366313,244.9092,0.3490735,-0.9264019,-0.1411638,0.01721087,0.06676161,0.09666952,0.1187364,0.1469159,0.6020155,0.3546543,0.7001525,91.12153,0.2057664,0.8431668,0.4967193
Release,1772943161639,11.94469,1,0.08159565,1.055398,0.2131907,1.079803,-0.7232495,-0.6854428,0.07756221,0.03259557,176.2642,-0.723634,-0.6858072,0.07760344,0.1299193,-0.06423604,0.0187551,0.1461405,0.450183,-0.01433939,-0.1385146,-0.8820109,303.7718,0.9553383,-0.03042978,-0.2939433,0.04863375,0.0004400739,-0.5837228,0.5857455,0.213479,-0.6271739,0.2556171,-0.7040878,269.5118,0.3006268,-0.883203,0.3599668,0.01840435,0.04460168,0.08680931,0.0993171,0.1864558,0.3281493,0.09197495,0.9214624,45.71836,0.4799778,0.8447276,0.2367635
Grab,1772943162430,12.73591,1,0.07410669,1.054729,0.1956087,1.075271,-0.6630723,-0.7082759,0.2418902,-0.01302229,181.4923,-0.6631286,-0.7083361,0.2419107,0.1215827,-0.05132378,0.02235259,0.1338511,-0.04442925,0.2796712,0.09087133,-0.9547526,325.3968,-0.1493916,0.9403833,0.3055513,0.0656184,-0.01466203,-0.5756999,0.5796129,0.2499031,-0.4743461,0.2972652,-0.7900492,284.3802,0.4076433,-0.7737558,0.4849005,0.02589331,0.0452714,0.1043913,0.1166941,0.3006546,0.2638588,-0.03460003,0.9158539,47.34544,0.7488064,0.6571631,-0.08617438
Release,1772943162916,13.221,1,0.08737835,1.066536,0.2154277,1.091578,-0.5164247,-0.7464315,0.260191,0.3293117,141.546,-0.5469319,-0.7905261,0.2755615,0.1239507,-0.04649954,0.03467079,0.1368505,-0.007287925,0.09025979,0.2615202,-0.9609409,327.8669,-0.02633358,0.3261372,0.9449552,0.04728517,-0.01031297,-0.5926816,0.5946543,0.05887531,-0.457058,0.6233972,-0.6316706,258.347,0.07594494,-0.589572,0.8041376,0.01262165,0.03346395,0.08457233,0.09182386,0.05458784,0.0007287632,-0.1033664,0.9931441,13.42617,0.4669718,0.006234207,-0.8842483
Grab,1772943166374,16.68034,1,0.09838017,1.103124,0.2694472,1.139808,-0.3041128,-0.765995,0.4246934,0.3747034,135.988,-0.32801,-0.8261871,0.4580659,0.127018,-0.07696708,0.01357897,0.1491371,-0.04632015,-0.07183669,0.007577548,-0.9963115,350.1548,-0.5398003,-0.8371619,0.08830633,-0.01894759,-0.06046093,-0.6227554,0.6259703,0.09421248,-0.2278337,0.7606542,-0.6005175,253.8139,0.1178228,-0.2849304,0.9512792,0.001619831,-0.00312376,0.0305528,0.03075477,0.05924521,-0.1567844,-0.3181756,0.9330986,42.1538,0.1647436,-0.4359717,-0.8847535
Release,1772943168374,18.68012,1,0.09713244,1.099496,0.2946371,1.142426,-0.5717035,-0.6466717,0.07785263,0.4989087,120.1444,-0.6596671,-0.74617,0.08983121,0.11765,-0.07166217,0.0219516,0.1394951,-0.1910006,-0.3887698,0.1756893,-0.8840306,304.2649,-0.4086196,-0.8317196,0.3758631,-0.03002283,-0.07994329,-0.6091652,0.6151215,-0.04050553,-0.6165928,0.6203874,-0.4830032,237.7634,-0.04625933,-0.7041796,0.7085133,0.002867557,0.0005041361,0.005362898,0.006102271,-0.130873,-0.04204141,0.09346692,0.9860876,19.13697,-0.7873179,-0.2529166,0.5622869
Grab,1772943168443,18.74974,1,0.09747908,1.100691,0.2960069,1.143959,-0.5661647,-0.6571796,0.08171694,0.4908105,121.2123,-0.6498182,-0.7542809,0.093791,0.1190504,-0.07183954,0.02159034,0.1407127,-0.1820718,-0.3735581,0.17811,-0.8919536,306.2395,-0.4027006,-0.8262237,0.3939379,-0.03142023,-0.08085895,-0.6102298,0.616365,-0.02897408,-0.609313,0.6236754,-0.4888019,238.5237,-0.03321213,-0.6984372,0.7149004,0.002520926,-0.0006906986,0.003993154,0.004772569,-0.1275826,-0.03556515,0.08060125,0.9879076,17.83868,-0.8228804,-0.2293876,0.5198608
Release,1772943168832,19.1384,1,0.09799581,1.102599,0.2999819,1.146873,-0.5936704,-0.6331401,0.1375375,0.4772552,122.9874,-0.6755738,-0.7204887,0.1565124,0.1264191,-0.07682095,0.02266783,0.1496565,-0.1807429,-0.35127,0.1185046,-0.9109876,311.2843,-0.4382345,-0.8516997,0.2873297,-0.0404789,-0.08080446,-0.6133767,0.6199991,-0.05748368,-0.5889131,0.6056376,-0.5320527,244.2885,-0.06789054,-0.6955301,0.7152823,0.002004191,-0.00259912,1.814961E-05,0.003282154,-0.0657012,-0.06211163,0.0897992,0.9918476,14.64215,-0.5155887,-0.4874197,0.7046972
On Target,1772943169999,20.31892,1,0.09738044,1.102099,0.2993829,1.146183,-0.5854897,-0.6527057,0.1667592,0.450964,126.3889,-0.6559798,-0.7312884,0.1868362,0.1240471,-0.07421054,0.006975891,0.1447188,0.08340593,-0.3559663,-0.1800889,-0.9131811,311.8974,0.2046498,-0.8734204,-0.441877,-0.03688736,-0.08522363,-0.6106563,0.617677,-0.04044046,-0.5661392,0.6108522,-0.5520059,247.0095,-0.04849906,-0.6789541,0.7325771,0.002619557,-0.002099276,0.0006171465,0.003413196,-0.03688604,-0.05438681,0.05684793,0.9962178,9.969675,-0.4245038,-0.6259118,0.6542357
Off Target,1772943170277,20.59654,1,0.09387542,1.098527,0.2950389,1.141324,-0.5987662,-0.6417198,0.2270086,0.4220686,130.0695,-0.6604788,-0.7078594,0.2504055,0.1207136,-0.07776232,0.005903049,0.1437136,0.03178924,-0.3342234,-0.2000192,-0.9204764,313.9916,0.08134434,-0.855232,-0.5118219,-0.03048746,-0.08661351,-0.6048887,0.6118184,-0.03909585,-0.51494,0.5964324,-0.6144729,255.8273,-0.04955503,-0.6527002,0.755994,0.006124586,0.001473427,0.004961133,0.008018377,0.0290294,-0.07032165,0.04407613,0.9961273,10.08837,0.3301652,-0.7998017,0.5012989
Grab,1772943171068,21.37486,1,0.09625293,1.096233,0.2931283,1.138822,-0.6007912,-0.6328357,0.1838995,0.4524931,126.1925,-0.673708,-0.7096417,0.2062191,0.1178378,-0.07913495,0.009581758,0.142267,0.0547215,-0.3832788,-0.166955,-0.9067684,310.125,0.1297859,-0.909043,-0.3959761,-0.02725999,-0.08474438,-0.603848,0.6103746,-0.05883604,-0.5490756,0.6021292,-0.5766236,250.4268,-0.07201386,-0.672055,0.7369913,0.003747076,0.003766894,0.00687176,0.008686262,-0.01621809,-0.07005073,0.07267316,0.9947606,11.73544,-0.1586401,-0.6852135,0.7108652
Release,1772943172192,22.49946,1,0.09771045,1.094636,0.2902086,1.136661,-0.5861629,-0.664636,0.09681874,0.4530985,126.1147,-0.657531,-0.7455586,0.1086069,0.117119,-0.07862613,0.007055765,0.1412399,0.08908235,-0.4069308,-0.1406505,-0.8981588,307.8342,0.2026113,-0.9255342,-0.3198993,-0.02301044,-0.08205757,-0.6045317,0.6105092,-0.0109435,-0.6037529,0.6064686,-0.5172607,242.2974,-0.01278703,-0.7054606,0.7086339,0.002289549,0.005363584,0.009791404,0.01139656,-0.08913521,-0.01119854,0.07765561,0.9929246,13.63956,-0.7506328,-0.09430611,0.6539599
Grab,1772943175247,25.55394,1,0.0846561,1.093947,0.2912955,1.135227,-0.6307153,-0.709979,0.1009977,0.2965258,145.5019,-0.6604177,-0.7434142,0.105754,0.1202409,-0.06862408,0.02744053,0.1411387,-0.05186706,-0.09440141,-0.1035004,-0.98878,342.8181,-0.347218,-0.6319593,-0.6928711,-0.1986682,0.1276485,-0.08644149,0.2514663,0.2180976,-0.8078463,0.5474972,0.008035471,179.0792,0.2181046,-0.8078725,0.5475149,0.0153439,0.006052732,0.008704513,0.01865046,0.01204436,0.1218589,0.05258809,0.9910802,15.3169,0.09037737,0.9143937,0.3946055
Release,1772943176677,26.98495,1,0.100129,1.101695,0.2990126,1.145935,-0.6446089,-0.6933593,0.2497088,0.2034156,156.5265,-0.6583738,-0.7081652,0.2550411,0.1238282,-0.06979563,0.03796069,0.1471253,0.1869282,-0.006916715,-0.201874,-0.961383,328.0504,0.6792092,-0.0251321,-0.7335153,-0.2210239,0.1309555,-0.07772805,0.2684075,0.2494992,-0.7759864,0.5658371,-0.1241923,194.2682,0.2514458,-0.7820408,0.5702519,-0.0001290292,-0.001694918,0.0009874105,0.001965801,0.1780463,0.09836496,-0.002197026,0.979091,23.47437,0.8752527,0.4835494,-0.01080029
Grab_left,1772943179468,29.77746,1,0.09370339,1.096545,0.3028244,1.141444,-0.5735356,-0.6722353,0.07632714,0.4618775,124.9834,-0.6466426,-0.7579232,0.08605634,0.1265205,-0.09279083,0.0260113,0.1590414,-0.06231347,-0.2856946,0.156497,-0.9434005,321.2614,-0.1878858,-0.8614182,0.4718654,-0.1256876,0.08788211,-0.02138046,0.1548476,0.1958347,-0.7242084,0.6044809,0.2679065,148.9205,0.203265,-0.7516864,0.6274162,0.006296612,0.003454924,-0.002824426,0.007717591,-0.1147691,-0.005057089,0.07390385,0.9906265,15.70216,-0.8401912,-0.03702147,0.5410285
Trial End,1772943179691,30.01276,1,0.09443045,1.098786,0.2952634,1.141678,-0.5882458,-0.6310831,0.1030712,0.4950531,120.6535,-0.6770296,-0.7263323,0.1186277,0.1251372,-0.09492126,0.02443097,0.1589536,-0.114427,-0.3157279,0.1594227,-0.9283355,316.3537,-0.3078118,-0.8493168,0.4288514,-0.1279992,0.08473426,-0.0222527,0.1551092,0.1616919,-0.7044752,0.6422436,0.2551344,150.4369,0.1672261,-0.7285874,0.6642258,0.005569547,0.001213789,0.004736573,0.00741136,-0.1017685,-0.0566788,0.1036325,0.9877709,17.93954,-0.6527248,-0.3635275,0.6646798
Timed Out,1772943179694,30.01276,2,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.1251372,-0.09492126,0.02443097,0.1589536,-0.114427,-0.3157279,0.1594227,-0.9283355,316.3537,-0.3078118,-0.8493168,0.4288514,-0.1279992,0.08473426,-0.0222527,0.1551092,0.1616919,-0.7044752,0.6422436,0.2551344,150.4369,0.1672261,-0.7285874,0.6642258,0,0,0,0,0,0,0,1,0,1,0,0
Trial Load,1772943179694,30.01276,2,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.1251372,-0.09492126,0.02443097,0.1589536,-0.114427,-0.3157279,0.1594227,-0.9283355,316.3537,-0.3078118,-0.8493168,0.4288514,-0.1279992,0.08473426,-0.0222527,0.1551092,0.1616919,-0.7044752,0.6422436,0.2551344,150.4369,0.1672261,-0.7285874,0.6642258,0.2,0,0,0.2,-0.09857056,-0.5932687,-0.7013341,0.3826834,135,-0.106692,-0.6421494,-0.7591186
Release_left,1772943179704,30.01276,2,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.1251372,-0.09492126,0.02443097,0.1589536,-0.114427,-0.3157279,0.1594227,-0.9283355,316.3537,-0.3078118,-0.8493168,0.4288514,-0.1279992,0.08473426,-0.0222527,0.1551092,0.1616919,-0.7044752,0.6422436,0.2551344,150.4369,0.1672261,-0.7285874,0.6642258,0.2,0,0,0.2,-0.09857056,-0.5932687,-0.7013341,0.3826834,135,-0.106692,-0.6421494,-0.7591186
Trial Start,1772943181050,0,2,-0.1030577,1.097246,0.3023724,1.142803,0.02896207,0.02352598,0.03699017,0.9986188,6.023368,0.5512427,0.447776,0.7040435,0.1251372,-0.09492126,0.02443097,0.1589536,-0.114427,-0.3157279,0.1594227,-0.9283355,316.3537,-0.3078118,-0.8493168,0.4288514,-0.1279992,0.08473426,-0.0222527,0.1551092,0.1616919,-0.7044752,0.6422436,0.2551344,150.4369,0.1672261,-0.7285874,0.6642258,0.2030577,0.002754331,-0.002372354,0.2030902,-0.1040722,-0.5847864,-0.7293843,0.3394004,140.3193,-0.1106395,-0.6216885,-0.7754111
Grab,1772943181050,0,2,-0.1030577,1.097246,0.3023724,1.142803,0.02896207,0.02352598,0.03699017,0.9986188,6.023368,0.5512427,0.447776,0.7040435,0.1251372,-0.09492126,0.02443097,0.1589536,-0.114427,-0.3157279,0.1594227,-0.9283355,316.3537,-0.3078118,-0.8493168,0.4288514,-0.1279992,0.08473426,-0.0222527,0.1551092,0.1616919,-0.7044752,0.6422436,0.2551344,150.4369,0.1672261,-0.7285874,0.6642258,0.2030577,0.002754331,-0.002372354,0.2030902,-0.1040722,-0.5847864,-0.7293843,0.3394004,140.3193,-0.1106395,-0.6216885,-0.7754111
Release,1772943181397,0.3469098,2,-0.0754206,1.074186,0.3084819,1.120145,0.6822401,-0.324801,-0.08357617,0.6496674,98.96693,0.8974263,-0.4272469,-0.109937,0.1037813,-0.1058187,0.04445545,0.1547399,-0.5486218,-0.7549125,0.3593336,-0.0009062369,180.1039,-0.548622,-0.7549129,0.3593338,-0.1242557,0.1448791,-0.03461938,0.1939792,0.4608727,0.4610134,0.3514044,0.6719955,95.55747,0.622334,0.622524,0.4745148,0.1754206,0.02581358,-0.00848189,0.1775125,-0.1469091,0.225585,-0.8604183,0.4326773,128.7248,-0.162952,0.2502194,-0.9543779
Grab,1772943182149,1.097436,2,-0.07792526,1.072414,0.3079289,1.118465,0.715706,-0.3622498,-0.05766051,0.5943193,107.0718,0.8899279,-0.450431,-0.07169661,0.1133832,-0.06620147,0.01574517,0.1322358,-0.4560159,-0.2853576,0.841705,0.04640469,174.6805,-0.4565077,-0.2856653,0.8426127,-0.1176578,0.1684699,-0.01230356,0.2058563,0.514536,0.4339468,0.3224658,0.6655514,96.55071,0.6894012,0.5814239,0.4320559,0.1779253,0.02758634,-0.007928848,0.1802256,-0.1126212,0.2936686,-0.8550638,0.4122393,131.3088,-0.1236135,0.3223318,-0.9385211
Release,1772943182328,1.277613,2,-0.04845993,1.071065,0.3038545,1.114386,0.598689,-0.7382766,0.3052233,-0.05794821,186.6441,0.5996967,-0.7395193,0.3057371,0.09882394,-0.09110476,0.04532354,0.1418467,-0.398728,0.2691019,0.8761801,-0.03014528,183.4549,-0.3989093,0.2692243,0.8765785,-0.1197153,0.1927075,-0.06071045,0.2348482,0.9597715,0.08059503,0.1825508,0.1975307,157.2148,0.9790623,0.08221495,0.1862199,0.1484599,0.02893519,-0.003854454,0.1513025,0.4754617,0.7067,-0.5041186,0.1427439,163.5867,0.4803809,0.7140117,-0.5093344
Grab,1772943183215,2.165025,2,-0.04093342,1.07228,0.2974599,1.113527,0.5664891,-0.7708279,0.2783166,0.08633898,170.0939,0.5686124,-0.7737171,0.2793598,0.1123644,-0.0491427,0.03704766,0.1281143,-0.5209255,-0.07003934,0.8500537,-0.03376695,183.8701,-0.5212226,-0.07007929,0.8505386,-0.1265878,0.193888,-0.07276486,0.2427174,0.9549323,0.03070381,0.2202336,0.1966183,157.3214,0.9739435,0.03131508,0.2246181,0.1409334,0.02772009,0.002540112,0.1436561,0.480428,0.6136252,-0.5791208,0.2393165,152.3076,0.4948062,0.6319897,-0.5964527
Release,1772943183700,2.650335,2,0.03443605,1.066434,0.2695647,1.100515,0.3735546,-0.4911275,0.3750071,0.6918241,92.45065,0.5173412,-0.6801696,0.5193529,0.1129483,-0.05337698,0.02743834,0.1279034,-0.6769876,0.1398471,0.6529453,-0.3095047,216.0588,-0.7119457,0.1470685,0.6866618,-0.1453276,0.2358192,-0.1476699,0.3139063,0.4887725,0.2274952,0.76015,0.3626561,137.4732,0.5244773,0.2441137,0.815679,0.06556395,0.03356564,0.03043526,0.07969686,0.3557778,0.002530669,-0.8987378,0.2562934,150.2995,0.3680718,0.002618117,-0.9297938
