Event Name,Timestamp,Trial Duration,Trial Num,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Trial Load,1772873723285,0,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0.2,-0.4563051,0.7494202,0.289324,0.3826834,135,-0.4939011,0.8111666,0.3131621
Trial Start,1772873725119,0,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0.2,-0.4563051,0.7494202,0.289324,0.3826834,135,-0.4939011,0.8111666,0.3131621
Grab,1772873725119,0,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0.2,-0.4563051,0.7494202,0.289324,0.3826834,135,-0.4939011,0.8111666,0.3131621
Release,1772873725146,0.0136407,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.3036487,-0.1169014,0.03081069,0.3268299,-0.6618381,-0.7367043,-0.0280094,-0.1358414,195.6145,-0.6680303,-0.7435969,-0.02827146,-0.03098597,0.05175248,-0.525012,0.5284657,-0.705348,-0.2533361,0.5357203,0.3889847,134.2173,-0.765647,-0.2749933,0.5815182,0.2,0,0,0.2,-0.4563051,0.7494202,0.289324,0.3826834,135,-0.4939011,0.8111666,0.3131621
Grab,1772873725396,0.2633479,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.3036487,-0.1169014,0.03081069,0.3268299,-0.6618381,-0.7367043,-0.0280094,-0.1358414,195.6145,-0.6680303,-0.7435969,-0.02827146,-0.03098597,0.05175248,-0.525012,0.5284657,-0.705348,-0.2533361,0.5357203,0.3889847,134.2173,-0.765647,-0.2749933,0.5815182,0.2,0,0,0.2,-0.4563051,0.7494202,0.289324,0.3826834,135,-0.4939011,0.8111666,0.3131621
Release,1772873725449,0.2913125,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.09850935,-0.1421994,-0.02322155,0.1745394,-0.658673,-0.7347485,-0.08901227,-0.1355415,195.5799,-0.6648081,-0.7415922,-0.08984136,-0.06792081,0.05230417,-0.7220123,0.7270837,-0.6573171,-0.2973984,0.515428,0.4624096,124.9146,-0.7413352,-0.3354117,0.5813099,0.2,0,0,0.2,-0.4563051,0.7494202,0.289324,0.3826834,135,-0.4939011,0.8111666,0.3131621
Grab,1772873725588,0.4686647,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.09850935,-0.1421994,-0.02322155,0.1745394,-0.658673,-0.7347485,-0.08901227,-0.1355415,195.5799,-0.6648081,-0.7415922,-0.08984136,-0.06792081,0.05230417,-0.7220123,0.7270837,-0.6573171,-0.2973984,0.515428,0.4624096,124.9146,-0.7413352,-0.3354117,0.5813099,0.2,0,0,0.2,-0.4563051,0.7494202,0.289324,0.3826834,135,-0.4939011,0.8111666,0.3131621
Release,1772873725602,0.4825402,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.2359629,-0.1233131,0.02130182,0.2670924,-0.658648,-0.7359951,-0.08394513,-0.1320882,195.1806,-0.6644701,-0.742501,-0.08468717,-0.03809981,0.2118693,-0.3697371,0.4278384,-0.6508012,-0.3101588,0.5079374,0.4714437,123.7439,-0.7379568,-0.3516953,0.5759605,0.2,0,0,0.2,-0.4563051,0.7494202,0.289324,0.3826834,135,-0.4939011,0.8111666,0.3131621
Grab,1772873727157,2.038835,1,-0.1000538,1.100003,0.3000422,1.144571,-0.001460181,0.0005024725,-0.001904473,0.999997,0.2797646,-0.5980899,0.2058127,-0.7800722,0.2359629,-0.1233131,0.02130182,0.2670924,-0.658648,-0.7359951,-0.08394513,-0.1320882,195.1806,-0.6644701,-0.742501,-0.08468717,-0.03809981,0.2118693,-0.3697371,0.4278384,-0.6508012,-0.3101588,0.5079374,0.4714437,123.7439,-0.7379568,-0.3516953,0.5759605,0.2000538,-3.099442E-06,-4.214048E-05,0.2000538,-0.4541723,0.7505172,0.289187,0.3831741,134.9391,-0.4917008,0.8125328,0.3130827
Release,1772873727478,2.358548,1,-0.1005028,1.105558,0.3089617,1.152309,-0.1406334,0.03349607,0.01687071,0.9893512,16.73801,-0.966234,0.2301377,0.1159117,0.1212663,-0.07311586,0.03839834,0.146717,-0.643668,-0.5362885,-0.4944054,-0.2316239,206.7854,-0.6616616,-0.5512803,-0.5082264,-0.0408977,0.004454579,-0.5958983,0.5973167,-0.7651664,-0.3189048,0.4748679,0.2955012,145.6248,-0.800934,-0.3338119,0.4970655,0.2005028,-0.005557656,-0.008961737,0.2007799,-0.40058,0.7616118,0.1896779,0.4727638,123.5723,-0.4545902,0.8643,0.2152522
