Event Name,Timestamp,Trial Duration,Trial Num,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Trial Load,1772872519918,0,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0.2,-0.6484541,-0.1975736,0.6277144,0.3826833,135,-0.7018817,-0.2138522,0.6794332
Trial Start,1772872521587,0,1,-0.1008798,1.064015,0.3179923,1.115089,-0.02219488,-0.01149258,-0.02216467,0.9994419,3.828764,-0.6643929,-0.3440247,-0.6634885,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2008798,0.03598487,-0.01799229,0.204869,-0.6511918,-0.1647605,0.6327788,0.3852197,134.6852,-0.7056504,-0.1785393,0.6856976
Grab_left,1772872521587,0,1,-0.1008798,1.064015,0.3179923,1.115089,-0.02219488,-0.01149258,-0.02216467,0.9994419,3.828764,-0.6643929,-0.3440247,-0.6634885,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2008798,0.03598487,-0.01799229,0.204869,-0.6511918,-0.1647605,0.6327788,0.3852197,134.6852,-0.7056504,-0.1785393,0.6856976
Release_left,1772872521591,0,1,-0.1008798,1.064015,0.3179923,1.115089,-0.02219488,-0.01149258,-0.02216467,0.9994419,3.828764,-0.6643929,-0.3440247,-0.6634885,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2008798,0.03598487,-0.01799229,0.204869,-0.6511918,-0.1647605,0.6327788,0.3852197,134.6852,-0.7056504,-0.1785393,0.6856976
Trial Reset,1772872523659,0,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0.2,-0.6484541,-0.1975736,0.6277144,0.3826833,135,-0.7018817,-0.2138522,0.6794332
Grab,1772872523797,0.1251893,1,-0.1046195,1.101063,0.2964867,1.145071,0.06157988,-0.03208501,-0.09057303,0.9934661,13.10652,0.5395743,-0.2811348,-0.7936176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2046195,-0.001062632,0.003513277,0.2046524,-0.7058179,-0.1639264,0.6253015,0.2897364,146.3157,-0.7374498,-0.1712729,0.653325
Release,1772872524073,0.4017188,1,-0.1857806,1.058108,0.2476451,1.102468,0.03021083,-0.02960873,-0.2452513,0.9685363,28.82163,0.1213907,-0.1189714,-0.9854486,0.1958833,-0.05712167,-0.008012998,0.2041993,0.2884312,0.9039624,0.292248,0.1193755,166.2879,0.2905086,0.9104731,0.2943529,-0.1456745,0.2808194,-0.002549808,0.3163655,-0.1103115,-0.3008541,0.1189402,0.9397721,39.97339,-0.3227352,-0.8802001,0.3479799,0.2857806,0.04189169,0.05235489,0.2935413,-0.7066536,-0.03995603,0.676649,0.2029545,156.5804,-0.7216729,-0.04080525,0.6910306
Trial Reset,1772872525658,0,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.1958833,-0.05712167,-0.008012998,0.2041993,0.2884312,0.9039624,0.292248,0.1193755,166.2879,0.2905086,0.9104731,0.2943529,-0.1456745,0.2808194,-0.002549808,0.3163655,-0.1103115,-0.3008541,0.1189402,0.9397721,39.97339,-0.3227352,-0.8802001,0.3479799,0.2,0,0,0.2,-0.6484541,-0.1975736,0.6277144,0.3826833,135,-0.7018817,-0.2138522,0.6794332
Grab,1772872527824,2.154166,1,-0.2093743,1.17486,0.1261257,1.200017,0.5937765,0.477588,-0.1488021,0.6302358,101.865,0.764778,0.6151283,-0.1916555,0.1958833,-0.05712167,-0.008012998,0.2041993,0.2884312,0.9039624,0.292248,0.1193755,166.2879,0.2905086,0.9104731,0.2943529,-0.1456745,0.2808194,-0.002549808,0.3163655,-0.1103115,-0.3008541,0.1189402,0.9397721,39.97339,-0.3227352,-0.8802001,0.3479799,0.3093743,-0.0748595,0.1738743,0.3626963,-0.3655179,-0.5835137,0.6449314,-0.3316201,218.7343,-0.3874421,-0.6185135,0.6836151
Release,1772872528020,2.348482,1,-0.2130186,1.110606,0.1766744,1.144568,0.6566207,0.4886935,-0.08973704,0.5674286,110.8578,0.7974286,0.5934905,-0.1089805,0.09719662,-0.0987962,0.03739005,0.1435475,0.4893829,0.2909899,-0.5258938,-0.6318742,258.3771,0.631404,0.3754365,-0.6785105,-0.156816,0.3125618,-0.09648904,0.362762,0.2507672,0.50109,0.1861881,0.807068,72.3791,0.4246992,0.8486456,0.315328,0.3130186,-0.01060617,0.1233256,0.3366042,-0.330199,-0.6531037,0.5776883,-0.3615251,222.3878,-0.3541531,-0.7004827,0.6195964
