Event Name,Timestamp,Trial Duration,Trial Num,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Trial Load,1772873003021,0,1,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0.2,-0.4380617,-0.003100974,-0.8134161,0.3826834,135,-0.4741546,-0.003356471,-0.8804353
Trial Start,1772873004564,0,1,-0.1045576,1.087831,0.3010839,1.133561,-0.447505,0.180982,-0.200091,0.8526127,63.00602,-0.8563979,0.3463483,-0.3829175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2045576,0.01216936,-0.00108391,0.2049221,-0.3500784,-0.3482583,-0.5362884,0.6845116,93.60558,-0.480216,-0.4777194,-0.7356474
Grab,1772873004564,0,1,-0.1045576,1.087831,0.3010839,1.133561,-0.447505,0.180982,-0.200091,0.8526127,63.00602,-0.8563979,0.3463483,-0.3829175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2045576,0.01216936,-0.00108391,0.2049221,-0.3500784,-0.3482583,-0.5362884,0.6845116,93.60558,-0.480216,-0.4777194,-0.7356474
Release,1772873004592,0.0137737,1,-0.1051566,1.073307,0.2996335,1.119297,-0.5196469,0.3423638,-0.5663994,0.5403202,114.5891,-0.6175543,0.406869,-0.6731155,0.1791865,-0.04759777,-0.04462729,0.190696,0.1388914,0.3216057,0.8638446,0.3620106,137.5526,0.1489973,0.345006,0.9266989,-0.2206407,0.05714824,0.1829853,0.2922873,-0.2685086,-0.5500011,0.07011257,0.7877095,76.05607,-0.4358573,-0.8927909,0.1138104,0.2051566,0.02669287,0.0003665388,0.2068861,-0.318074,-0.3072638,-0.07116563,0.8940657,53.22268,-0.7100878,-0.6859546,-0.1588745
Grab,1772873004593,0.0137737,1,-0.1051566,1.073307,0.2996335,1.119297,-0.5196469,0.3423638,-0.5663994,0.5403202,114.5891,-0.6175543,0.406869,-0.6731155,0.1791865,-0.04759777,-0.04462729,0.190696,0.1388914,0.3216057,0.8638446,0.3620106,137.5526,0.1489973,0.345006,0.9266989,-0.2206407,0.05714824,0.1829853,0.2922873,-0.2685086,-0.5500011,0.07011257,0.7877095,76.05607,-0.4358573,-0.8927909,0.1138104,0.2051566,0.02669287,0.0003665388,0.2068861,-0.318074,-0.3072638,-0.07116563,0.8940657,53.22268,-0.7100878,-0.6859546,-0.1588745
Release,1772873004595,0.0137737,1,-0.1051566,1.073307,0.2996335,1.119297,-0.5196469,0.3423638,-0.5663994,0.5403202,114.5891,-0.6175543,0.406869,-0.6731155,0.1791865,-0.04759777,-0.04462729,0.190696,0.1388914,0.3216057,0.8638446,0.3620106,137.5526,0.1489973,0.345006,0.9266989,-0.2206407,0.05714824,0.1829853,0.2922873,-0.2685086,-0.5500011,0.07011257,0.7877095,76.05607,-0.4358573,-0.8927909,0.1138104,0.2051566,0.02669287,0.0003665388,0.2068861,-0.318074,-0.3072638,-0.07116563,0.8940657,53.22268,-0.7100878,-0.6859546,-0.1588745
Grab,1772873011296,6.735211,1,-0.1488149,1.053038,0.2842245,1.100826,-0.4745931,0.3442597,-0.6690801,0.4567039,125.6508,-0.5334792,0.3869744,-0.7520975,0.1791865,-0.04759777,-0.04462729,0.190696,0.1388914,0.3216057,0.8638446,0.3620106,137.5526,0.1489973,0.345006,0.9266989,-0.2206407,0.05714824,0.1829853,0.2922873,-0.2685086,-0.5500011,0.07011257,0.7877095,76.05607,-0.4358573,-0.8927909,0.1138104,0.2488149,0.04696238,0.01577547,0.2536989,-0.3005468,-0.2261021,0.03683424,0.9258471,44.40714,-0.7953109,-0.5983143,0.09747127
Release,1772873011991,7.429838,1,-0.1173496,1.059068,0.2792449,1.101532,0.1079494,0.5319431,-0.2555297,0.8000551,73.72928,0.1799378,0.8866804,-0.425935,0.09582552,-0.09315116,0.01468684,0.1344447,0.1231842,0.813811,0.5106815,-0.2484793,208.7751,0.1271726,0.8401606,0.5272164,-0.3071077,0.1627867,0.07328111,0.3552249,-0.09851521,0.01852171,0.3333365,0.937464,40.74016,-0.2830225,0.05321069,0.9576363,0.2173496,0.04093218,0.02075508,0.222142,-0.8252674,-0.006301142,-0.3203016,0.4650818,124.569,-0.9322234,-0.00711778,-0.3618132
Grab,1772873012895,8.334163,1,-0.1161399,1.058239,0.2768863,1.100011,0.1190381,0.5919295,-0.266844,0.7511616,82.6178,0.1803285,0.8967021,-0.4042367,0.09582552,-0.09315116,0.01468684,0.1344447,0.1231842,0.813811,0.5106815,-0.2484793,208.7751,0.1271726,0.8401606,0.5272164,-0.3071077,0.1627867,0.07328111,0.3552249,-0.09851521,0.01852171,0.3333365,0.937464,40.74016,-0.2830225,0.05321069,0.9576363,0.2161399,0.04176092,0.0231137,0.2213474,-0.8569216,-0.01512925,-0.2499577,0.4505307,126.4445,-0.9598554,-0.01694659,-0.2799827
Release,1772873013117,8.556179,1,-0.1138658,1.063264,0.2799719,1.105387,0.2490246,0.5520918,-0.02761442,0.7952476,74.6427,0.4107387,0.9106147,-0.04554695,0.1104088,-0.08546517,0.02697972,0.1422051,0.5622228,0.6425406,0.2029185,-0.4794489,237.2988,0.6406589,0.7321818,0.2312277,-0.3061175,0.180612,0.07480425,0.3632139,-0.1259721,0.120264,0.5164957,0.8383914,66.05874,-0.2311123,0.22064,0.9475788,0.2138658,0.03673565,0.02002808,0.2179202,-0.8928311,0.0009150204,-0.3952216,0.2159899,155.0528,-0.9144154,0.000937141,-0.4047761
Grab,1772873013215,8.653596,1,-0.114139,1.063812,0.2819257,1.106439,0.2660983,0.5064632,0.02248777,0.8198665,69.85714,0.4647561,0.8845672,0.03927619,0.1104088,-0.08546517,0.02697972,0.1422051,0.5622228,0.6425406,0.2029185,-0.4794489,237.2988,0.6406589,0.7321818,0.2312277,-0.3061175,0.180612,0.07480425,0.3632139,-0.1259721,0.120264,0.5164957,0.8383914,66.05874,-0.2311123,0.22064,0.9475788,0.214139,0.03618777,0.01807427,0.217926,-0.8728791,0.01024019,-0.4544613,0.1773194,159.5727,-0.886934,0.01040507,-0.461779
Release,1772873013229,8.667015,1,-0.1141184,1.063786,0.2820837,1.106452,0.272007,0.5004198,0.02782473,0.8214731,69.53494,0.4769984,0.8775489,0.04879415,0.08956565,-0.09474543,0.02795597,0.1333426,0.5743594,0.6162313,0.3050906,-0.4441735,232.7409,0.6410685,0.6878035,0.3405254,-0.3088242,0.1786689,0.07477386,0.3645355,-0.1191172,0.08099005,0.5873663,0.7963998,74.42467,-0.1969626,0.1339186,0.9712219,0.2141185,0.03621376,0.01791635,0.2178971,-0.8709117,0.01501619,-0.4604763,0.1710234,160.3053,-0.8839348,0.01524074,-0.467362
Grab,1772873013256,8.696036,1,-0.1141221,1.063684,0.2822038,1.106384,0.2800486,0.4938507,0.03156714,0.8226104,69.30606,0.4925184,0.8685299,0.05551679,0.08956565,-0.09474543,0.02795597,0.1333426,0.5743594,0.6162313,0.3050906,-0.4441735,232.7409,0.6410685,0.6878035,0.3405254,-0.3088242,0.1786689,0.07477386,0.3645355,-0.1191172,0.08099005,0.5873663,0.7963998,74.42467,-0.1969626,0.1339186,0.9712219,0.2141221,0.03631639,0.01779625,0.2179079,-0.8691323,0.0224283,-0.4657362,0.1649122,161.0157,-0.8811973,0.02273964,-0.4722013
