Event Name,Timestamp,Trial Duration,Trial Num,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Grab,1772944240355,9.820623,1,0.02560627,1.042668,0.26107,1.07516,-0.4495092,-0.2060539,-0.06058958,-0.8670711,300.2401,-0.9022949,-0.4136096,-0.1216208,0.1111511,-0.05265734,0.02865343,0.1262869,-0.7970052,-0.3533131,0.4664913,0.149461,162.8086,-0.8060591,-0.3573267,0.4717906,-0.2814971,0.1007468,-0.1883774,0.3533788,-0.3764324,0.4838627,0.6912205,0.3826093,135.0092,-0.407434,0.5237117,0.7481468,0.07439373,0.05733204,0.03893006,0.1016707,-0.07205732,-0.4158099,-0.6581358,-0.6235121,257.1461,-0.09216686,-0.5318528,-0.8418064
Release,1772944241175,10.63992,1,0.07274784,1.088536,0.2571652,1.120865,-0.2460595,-0.7201899,-0.2862242,-0.5821143,251.1988,-0.3026164,-0.885726,-0.3520131,0.1261404,-0.05211335,0.03173308,0.140122,-0.8701929,-0.3466474,0.3340676,0.1048757,167.96,-0.8750182,-0.3485697,0.33592,-0.3376646,0.08749782,-0.2377693,0.4221463,-0.7575309,0.5717071,0.3148965,-0.01174994,181.3465,-0.7575832,0.5717466,0.3149182,0.02725216,0.01146364,0.04283482,0.05204726,-0.1319555,-0.1378553,-0.1692019,-0.9669305,330.4481,-0.5173905,-0.5405234,-0.6634319
Grab,1772944242134,11.59891,1,0.06874358,1.094417,0.266615,1.12852,-0.278128,-0.8139412,-0.1378647,-0.4910578,238.8203,-0.3192738,-0.9343544,-0.1582602,0.1177559,-0.07479542,0.01591946,0.1404074,-0.8396755,-0.2603262,-0.2594071,0.3998538,132.8619,-0.9160975,-0.2840194,-0.2830167,-0.3347501,0.07129785,-0.2479444,0.4226316,-0.8165352,0.5482733,0.1334897,0.1218482,166.0025,-0.8226652,0.5523894,0.1344919,0.03125642,0.005582809,0.03338504,0.04607269,-0.2552302,0.01755286,-0.18949,-0.9479679,322.8717,-0.801688,0.05513423,-0.5951956
Release,1772944242743,12.20876,1,0.08291494,1.099972,0.2999979,1.143159,-0.2175372,-0.7184024,-0.1887266,-0.6332123,258.575,-0.2810637,-0.9281946,-0.2438396,0.120562,-0.09204453,0.02535807,0.1537869,-0.8770075,-0.4309351,-0.03426387,0.209711,155.7892,-0.8969527,-0.4407355,-0.03504311,-0.3772871,0.08094239,-0.2383925,0.4535727,-0.8177325,0.4430005,0.3491322,0.1147642,166.82,-0.8231714,0.4459469,0.3514543,0.01708506,2.753735E-05,2.115965E-06,0.01708508,-0.2300579,-0.1682146,-0.2069642,-0.9359183,318.754,-0.6531709,-0.4775878,-0.587604
Grab,1772944243674,13.1393,1,0.0828704,1.103336,0.3055462,1.147857,-0.1736793,-0.7037812,-0.2584433,-0.6385411,259.3662,-0.2256784,-0.9144912,-0.3358205,0.1186687,-0.05789315,0.01380723,0.1327574,-0.8959786,-0.3444781,-0.223976,0.1684993,160.5989,-0.9089754,-0.349475,-0.2272249,-0.367231,0.064607,-0.2630233,0.4563046,-0.8438548,0.4158342,0.3345087,0.05563146,173.6218,-0.8451637,0.4164792,0.3350276,0.0171296,-0.003335595,-0.005546182,0.01831146,-0.1872865,-0.2133047,-0.1517767,-0.9467782,322.4458,-0.5818392,-0.6626694,-0.4715215
On Target,1772944246590,16.07051,1,0.09777331,1.098981,0.3061106,1.144999,-0.1611792,-0.7696459,-0.4436155,-0.4299673,230.931,-0.1785238,-0.8524679,-0.4913532,0.1113693,-0.06794953,0.01335723,0.1311437,-0.8871373,-0.3586906,-0.2702526,0.1062647,167.7999,-0.8921888,-0.360733,-0.2717915,-0.3706712,0.05328734,-0.2858665,0.4711224,-0.8297155,0.5036274,0.1504522,-0.1878713,201.6572,-0.8447576,0.5127577,0.1531798,0.002226688,0.001019359,-0.006110549,0.006583011,-0.02782786,-0.07378716,0.03515911,-0.9962656,350.0936,-0.3222969,-0.8545888,0.4072061
Off Target,1772944247465,16.94479,1,0.09862956,1.10242,0.3041372,1.147848,-0.1593019,-0.7635484,-0.4638585,-0.4200622,229.677,-0.1755401,-0.84138,-0.5111414,0.1118827,-0.06711186,0.01201618,0.1310195,-0.892554,-0.3350583,-0.2873233,0.09235117,169.4022,-0.8963845,-0.3364963,-0.2885564,-0.3733473,0.04300452,-0.287469,0.4731554,-0.8232725,0.5045882,0.1477352,-0.21398,204.7114,-0.8427932,0.5165526,0.1512382,0.001370437,-0.002419591,-0.004137218,0.004984886,-0.007784874,-0.07391217,0.04727658,-0.9961132,349.8933,-0.08838076,-0.8391162,0.5367253
On Target,1772944248090,17.56894,1,0.09821188,1.10206,0.3038302,1.147386,-0.1648264,-0.7620748,-0.4577428,-0.4272539,230.5868,-0.1823035,-0.8428802,-0.5062789,0.1114332,-0.06723786,0.01186845,0.1306872,-0.8909085,-0.3378973,-0.2902038,0.0888223,169.8083,-0.8944437,-0.3392381,-0.2913554,-0.3739978,0.04035978,-0.2862729,0.4727107,-0.8245568,0.5014416,0.1477335,-0.2164192,204.9976,-0.8445727,0.5136139,0.1513197,0.001788124,-0.002059698,-0.003830194,0.004702142,-0.01147179,-0.07625754,0.03714377,-0.9963301,350.1795,-0.1340242,-0.8909123,0.4339485
Release,1772944248312,17.77805,1,0.09683941,1.097787,0.3065257,1.143884,-0.2282678,-0.7595499,-0.4058545,-0.4541585,234.0216,-0.2562155,-0.8525448,-0.455545,0.1086126,-0.06823705,0.01699315,0.1293899,-0.9041068,-0.3392791,-0.2275438,0.1253172,165.6019,-0.9112908,-0.341975,-0.2293518,-0.3740052,0.04306975,-0.2850752,0.4722317,-0.8186895,0.5336873,0.1622867,-0.1363387,195.6721,-0.8264064,0.5387177,0.1638164,0.003160588,0.00221324,-0.006525666,0.007581033,-0.03284101,-0.05848326,-0.04455496,-0.9967529,350.7627,-0.4078457,-0.7262915,-0.5533188
Off Target,1772944248355,17.83302,1,0.09623788,1.09785,0.3061152,1.143784,-0.2288559,-0.7545695,-0.4048983,-0.4629333,235.1531,-0.2581878,-0.8512809,-0.4567931,0.1082798,-0.06843174,0.01726868,0.1292502,-0.9058633,-0.338625,-0.2214679,0.1252867,165.6054,-0.9130577,-0.3413144,-0.2232268,-0.3733664,0.04293396,-0.2849104,0.471614,-0.8175364,0.5347432,0.1691991,-0.1305959,195.0081,-0.8245986,0.5393625,0.1706607,0.003762119,0.002150416,-0.006115228,0.007494921,-0.03322766,-0.06675898,-0.05036609,-0.995943,349.6744,-0.3692526,-0.7418796,-0.5597087
