Event Name,Timestamp,Trial Duration,Trial Num,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Grab,1772951155052,6.40922,1,-0.04122248,1.087006,0.2596105,1.118338,-0.230461,0.522365,0.1439176,-0.8082762,287.8557,-0.3914056,0.8871634,0.2444239,0.1194105,-0.06226379,0.01709404,0.1357493,-0.3303807,-0.6161605,0.6065369,-0.3785604,224.4891,-0.3569458,-0.6657045,0.6553071,-0.01413584,-0.1689398,-0.5108097,0.5382072,0.08868016,0.331909,-0.8938118,-0.2882237,213.5033,0.09261024,0.3466184,-0.9334233,-0.05877752,0.01299405,0.04038948,0.07249105,0.03795464,-0.9138553,-0.3560987,0.1913684,157.9347,0.03866932,-0.9310629,-0.3628039
Release,1772951155663,7.017897,1,-0.05671892,1.098759,0.2601286,1.130555,-0.8589819,0.3048345,0.4087701,0.04618374,174.7058,-0.8598996,0.3051601,0.4092068,0.1113837,-0.0635037,0.03987723,0.134273,0.06328473,-0.3847078,0.9207515,-0.0145547,181.6679,0.06329144,-0.3847486,0.920849,-0.01552006,-0.1937581,-0.508171,0.544078,-0.5698392,-0.2517965,-0.3012723,-0.7218843,272.4205,-0.8234506,-0.3638605,-0.4353559,-0.04328108,0.001241446,0.03987139,0.05886018,-0.008353905,0.02433691,-0.9306455,0.3650163,137.1828,-0.008973034,0.02614058,-0.9996179
Grab,1772951157594,8.948311,1,-0.09293272,1.073909,0.2549224,1.107657,-0.245513,0.7873431,0.3318852,0.4578934,125.4975,-0.2761654,0.8856432,0.3733213,0.1254518,-0.06003048,0.01439686,0.139818,0.4781461,0.4358254,0.5141405,-0.5631095,248.5422,0.5786014,0.5273894,0.622158,-0.006432659,-0.2013864,-0.4670159,0.5086273,-0.9754313,0.1018537,-0.1925352,-0.03301469,183.7839,-0.9759632,0.1019093,-0.1926402,-0.007067278,0.02609062,0.04507765,0.05256103,-0.1209908,0.1416226,-0.2786845,0.9421461,39.16972,-0.3609482,0.4224986,-0.8313914
Release,1772951158093,9.447874,1,-0.08852731,1.082004,0.2540807,1.114956,0.1035693,0.9197457,0.05171582,0.3750555,135.9445,0.111725,0.9921719,0.05578823,0.106683,-0.05936283,0.02682853,0.1249999,0.4777303,0.3502672,0.3954121,-0.7019516,269.1676,0.6707578,0.4917931,0.5551788,-0.005002053,-0.1955375,-0.4790405,0.5174358,-0.8485295,0.225031,-0.2770995,0.3906083,134.0153,-0.9217566,0.2444509,-0.3010129,-0.01147269,0.01799572,0.04591927,0.05063643,0.02001275,-0.02266701,0.1403831,0.9896354,16.51271,0.1393622,-0.1578456,0.9775816
Grab,1772951158315,9.66933,1,-0.08309733,1.097124,0.2623373,1.131109,0.1534652,0.9273106,0.03538312,0.3395461,140.3016,0.1631585,0.9858825,0.03761803,0.1054,-0.05733201,0.02786854,0.1231778,0.4483814,0.3125204,0.3638219,-0.7542672,277.9228,0.6829171,0.475991,0.5541269,-0.01899746,-0.2055333,-0.4942293,0.5356001,-0.8047071,0.2673886,-0.3079436,0.4314172,128.8849,-0.8919856,0.2963896,-0.3413431,-0.01690267,0.002875924,0.03766274,0.0413818,0.01752927,-0.0639457,0.1880283,0.979923,23.00097,0.08792056,-0.3207289,0.943083
On Target,1772951159178,10.54551,1,-0.1001867,1.093665,0.285541,1.134757,-0.02344963,0.9450954,0.07578671,0.3170193,143.0345,-0.02472496,0.9964954,0.07990845,0.1150354,-0.05342702,0.03026658,0.130398,0.4018686,0.3156999,0.3993365,-0.7611609,279.1333,0.6196288,0.486768,0.6157248,-0.06088305,-0.22751,-0.4780043,0.5328749,-0.8740419,0.1883605,-0.3517688,0.2771821,147.8158,-0.9096858,0.1960419,-0.3661141,0.0001867265,0.006334901,0.01445904,0.01578701,0.05092632,-0.07014708,0.008205583,0.9962021,9.990249,0.5848829,-0.8056312,0.09424018
Trial End,1772951160164,11.53089,1,-0.09844597,1.100947,0.2876738,1.142161,0.013292,0.9150414,0.09174317,0.392563,133.7719,0.01445214,0.9949075,0.09975064,0.1169093,-0.05172386,0.03088655,0.1315185,0.4019426,0.3558018,0.3757071,-0.7554412,278.1279,0.6134502,0.5430294,0.5734091,-0.06708095,-0.2386881,-0.4794468,0.5397602,-0.8981247,0.1960318,-0.2648841,0.2911702,146.144,-0.9388018,0.2049103,-0.276881,-0.001554027,-0.0009468794,0.01232621,0.01245982,0.01698545,0.005591646,0.04452777,0.9988481,5.500588,0.3539858,0.1165329,0.9279825
Trial Load,1772951160169,11.53089,2,0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.1169093,-0.05172386,0.03088655,0.1315185,0.4019426,0.3558018,0.3757071,-0.7554412,278.1279,0.6134502,0.5430294,0.5734091,-0.06708095,-0.2386881,-0.4794468,0.5397602,-0.8981247,0.1960318,-0.2648841,0.2911702,146.144,-0.9388018,0.2049103,-0.276881,-0.2,0,0,0.2,0.8450147,0.3518584,-0.1252965,0.3826834,135,0.9146374,0.3808488,-0.13562
Release,1772951160177,11.53089,2,0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.01017985,0.1037412,-0.03213603,0.1090806,0.4781133,0.8633525,-0.145543,0.06962209,172.0154,0.4792763,0.8654526,-0.145897,-0.1006409,-0.1022087,-0.6196696,0.6360547,-0.6164327,-0.269303,0.6937221,0.2573641,150.1726,-0.6379214,-0.2786909,0.7179051,-0.2,0,0,0.2,0.8450147,0.3518584,-0.1252965,0.3826834,135,0.9146374,0.3808488,-0.13562
Trial Start,1772951161927,0,2,0.08703294,1.097952,0.3095264,1.144063,0.2511114,-0.1404116,-0.115055,0.9507839,36.10096,0.8104165,-0.4531529,-0.3713193,0.01017985,0.1037412,-0.03213603,0.1090806,0.4781133,0.8633525,-0.145543,0.06962209,172.0154,0.4792763,0.8654526,-0.145897,-0.1006409,-0.1022087,-0.6196696,0.6360547,-0.6164327,-0.269303,0.6937221,0.2573641,150.1726,-0.6379214,-0.2786909,0.7179051,-0.1870329,0.002047658,-0.009526372,0.1872866,0.7654064,0.3225147,0.1319052,0.5410531,114.4893,0.9101271,0.3834948,0.1568455
Grab,1772951161927,0,2,0.08703294,1.097952,0.3095264,1.144063,0.2511114,-0.1404116,-0.115055,0.9507839,36.10096,0.8104165,-0.4531529,-0.3713193,0.01017985,0.1037412,-0.03213603,0.1090806,0.4781133,0.8633525,-0.145543,0.06962209,172.0154,0.4792763,0.8654526,-0.145897,-0.1006409,-0.1022087,-0.6196696,0.6360547,-0.6164327,-0.269303,0.6937221,0.2573641,150.1726,-0.6379214,-0.2786909,0.7179051,-0.1870329,0.002047658,-0.009526372,0.1872866,0.7654064,0.3225147,0.1319052,0.5410531,114.4893,0.9101271,0.3834948,0.1568455
Release,1772951163079,1.155881,2,-0.06442041,1.133307,0.2632874,1.16527,0.1499854,0.3849387,0.3455226,0.8425798,65.1729,0.2784875,0.7147403,0.6415539,0.1255591,-0.05008626,0.009580988,0.1355195,0.8273931,0.5282758,-0.187356,-0.03525863,184.0412,0.8279079,0.5286045,-0.1874725,-0.02567786,-0.2301645,-0.5293236,0.5777703,-0.8443094,0.1706678,0.4724052,0.1866752,158.4824,-0.8594165,0.1737215,0.4808578,-0.03557959,-0.03330708,0.03671265,0.0610171,0.4847888,0.4599235,-0.5103034,0.5413324,114.4512,0.5765744,0.5470013,-0.6069197
Grab,1772951163704,1.781886,2,-0.06543027,1.130041,0.263535,1.162207,0.1440629,0.3738946,0.4682458,0.7875243,76.09048,0.2337608,0.6066926,0.7597896,0.129654,-0.06744105,0.01837334,0.1472957,0.9425678,0.2921236,-0.07097188,-0.1455776,196.7415,0.9527174,0.2952692,-0.0717361,-0.03261675,-0.2238843,-0.5295017,0.5758126,-0.8436261,0.2468847,0.4677027,0.09272156,169.3596,-0.8472761,0.2479529,0.4697262,-0.03456973,-0.03004074,0.03646499,0.05854236,0.3987352,0.547739,-0.5431207,0.4959962,120.5291,0.4592006,0.6307997,-0.6254811
Release,1772951164370,2.448192,2,-0.08854129,1.128188,0.2715939,1.163792,0.4766049,-0.0489613,0.8381203,0.2607775,149.7676,0.493687,-0.05071613,0.8681596,0.1482884,-0.06693356,0.03395285,0.1661997,0.91716,-0.1442763,-0.362186,0.0826038,170.5235,0.920305,-0.1447711,-0.363428,-0.05320784,-0.245363,-0.5102762,0.5686967,-0.2307152,0.7577698,0.560186,-0.2423784,208.0539,-0.2378061,0.7810595,0.5774031,-0.01145871,-0.02818787,0.02840608,0.04162648,-0.250793,0.8784344,-0.1443388,0.3802924,135.2964,-0.2711667,0.949796,-0.1560645
Grab,1772951164926,3.003211,2,-0.09548045,1.121792,0.2602068,1.155526,0.3861125,-0.01253525,0.8819332,0.2700997,148.6596,0.4010174,-0.01301915,0.915978,0.1256501,-0.06084864,0.02804955,0.1423983,0.9178366,-0.03758977,-0.09867484,-0.382657,224.9967,0.9934474,-0.04068639,-0.1068036,-0.04193415,-0.2444943,-0.5016053,0.5595925,-0.2954511,0.7294417,0.5273106,-0.3202611,217.3574,-0.3118779,0.769998,0.5566285,-0.004519552,-0.02179182,0.03979325,0.045594,-0.2282656,0.893459,-0.2248943,0.3147196,143.3122,-0.240486,0.941291,-0.2369342
Release,1772951165551,3.628438,2,-0.08905213,1.095811,0.2449052,1.126371,0.4784637,0.2972482,0.1918134,0.8036938,73.03142,0.8040824,0.4995406,0.3223521,0.1412776,-0.06098694,0.03377817,0.1575428,0.7752365,0.236332,-0.430439,-0.3973386,226.8238,0.8447859,0.2575342,-0.4690552,-0.01983114,-0.2202957,-0.4892892,0.5369613,-0.6257734,0.3268659,0.5513142,0.4445437,127.2117,-0.6985971,0.3649045,0.6154727,-0.01094788,0.004188776,0.05509479,0.05632795,0.3912976,0.3910694,-0.2569315,0.7924249,75.1746,0.6415035,0.6411294,-0.4212202
Grab,1772951166370,4.449049,2,-0.08677115,1.079503,0.2506976,1.111622,0.5590673,0.330815,0.008253343,0.7602218,81.03249,0.8605489,0.5092096,0.01270403,0.1291885,-0.06140647,0.01791358,0.1441572,0.4821287,0.5958802,-0.5418521,-0.344783,220.3371,0.5136228,0.6348048,-0.5772474,-0.02793669,-0.2093199,-0.4793083,0.5237669,-0.5831379,0.2293913,0.4644254,0.6258107,102.5166,-0.7476366,0.2941007,0.5954362,-0.01322886,0.02049744,0.04930237,0.05500792,0.3840988,0.2179164,-0.1812426,0.8787103,57.02565,0.8046389,0.4565076,-0.3796805
Release,1772951166816,4.892189,2,-0.05997114,1.073586,0.2593455,1.106094,0.6014269,0.4639461,0.08437692,0.6449189,99.68082,0.7869494,0.6070598,0.1104047,0.1259619,-0.06863952,0.03324404,0.1472513,0.5336066,0.5608097,-0.3483698,-0.5285785,243.8189,0.6285974,0.660643,-0.4103853,-0.04236466,-0.1821798,-0.4918986,0.5262589,-0.5346909,0.4550105,0.3360736,0.6277946,102.2248,-0.6869285,0.5845615,0.4317608,-0.04002886,0.02641392,0.04065454,0.06287127,0.2269902,0.1960321,-0.2935199,0.9076855,49.62512,0.5409024,0.4671313,-0.699438
Grab,1772951167425,5.501491,2,-0.07241791,1.078398,0.2549638,1.110493,0.4935142,0.577987,-0.0780983,0.6451942,99.63953,0.6459453,0.756509,-0.1022204,0.1272919,-0.08488153,0.01207015,0.1534725,0.403182,0.5140409,-0.318592,-0.6868082,266.756,0.5547062,0.7072282,-0.4383256,-0.03246303,-0.1954022,-0.4930375,0.5313397,-0.6377594,0.293053,0.235884,0.6721174,95.53861,-0.8613194,0.3957797,0.3185706,-0.02758209,0.02160168,0.0450362,0.05705842,0.3113987,0.001672401,-0.365714,0.8770869,57.41415,0.6482992,0.003481763,-0.761378
Release,1772951167773,5.850613,2,-0.07575652,1.062581,0.2716218,1.099362,0.7635143,0.5136237,0.03947007,0.3894594,134.1583,0.8289666,0.5576541,0.04285364,0.1159933,-0.08138419,0.01346979,0.1423351,0.4664145,0.3026445,-0.3521609,-0.7528921,277.6831,0.7086816,0.4598455,-0.5350819,-0.03874557,-0.1933481,-0.4702115,0.5098858,-0.4247336,0.5672924,0.1726474,0.684086,93.67246,-0.5823044,0.7777507,0.2366974,-0.02424348,0.03741884,0.02837825,0.05285112,-0.04132855,0.06949777,-0.2292731,0.9699978,28.14073,-0.1699971,0.2858658,-0.9430709
Grab,1772951168370,6.448155,2,-0.07577661,1.0622,0.2719417,1.099074,0.7623211,0.5230114,0.0416251,0.3789367,135.4643,0.8237546,0.5651596,0.04497957,0.1257085,-0.06415776,0.01691752,0.1421445,0.323528,0.3361816,-0.4863096,-0.7387927,275.2573,0.4800597,0.4988355,-0.7215996,-0.03714558,-0.1895878,-0.4704981,0.5086175,-0.4166555,0.5737531,0.1660292,0.6853029,93.48114,-0.5721262,0.7878429,0.2279813,-0.02422339,0.03780007,0.02805829,0.05294229,-0.05169819,0.06387429,-0.237132,0.9679958,29.06943,-0.2059963,0.2545131,-0.9448748
On Target,1772951169773,7.862914,2,-0.1008943,1.096519,0.2855571,1.137575,0.8342198,0.4058091,-0.1702021,0.3323067,141.1823,0.8844837,0.4302602,-0.1804572,0.1112034,-0.06217611,0.02152744,0.129211,0.2026087,0.1253714,-0.447666,-0.8618741,299.0553,0.3995263,0.2472213,-0.8827575,-0.06129952,-0.2272302,-0.4839208,0.5381176,-0.2199718,0.4901841,0.1748269,0.8250864,68.8055,-0.389326,0.8675722,0.3094245,0.0008942634,0.00348115,0.01444295,0.01488344,-0.02939743,-0.07766991,-0.02589076,0.9962093,9.980752,-0.3379464,-0.8928762,-0.2976345
Trial End,1772951170759,8.850722,2,-0.0973487,1.099182,0.2876819,1.140367,0.83802,0.4045365,-0.1452994,0.3360964,140.7216,0.8897807,0.4295229,-0.1542739,0.114002,-0.06166241,0.02160835,0.1313987,0.2259835,0.1416946,-0.4568501,-0.848612,296.122,0.4271773,0.2678457,-0.8635848,-0.07388251,-0.2281637,-0.4860252,0.5419757,-0.2274399,0.5137991,0.1880593,0.805553,72.67264,-0.3838493,0.8671363,0.3173867,-0.002651304,0.000818491,0.01231807,0.01262673,-0.03625219,-0.0543302,-0.03348294,0.9973028,8.418204,-0.4939216,-0.7402273,-0.4561918
Trial Load,1772951170760,8.850722,3,0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.114002,-0.06166241,0.02160835,0.1313987,0.2259835,0.1416946,-0.4568501,-0.848612,296.122,0.4271773,0.2678457,-0.8635848,-0.07388251,-0.2281637,-0.4860252,0.5419757,-0.2274399,0.5137991,0.1880593,0.805553,72.67264,-0.3838493,0.8671363,0.3173867,-0.2,0,0,0.2,-0.2159611,-0.7028578,-0.5593793,0.3826834,135,-0.2337546,-0.7607678,-0.6054679
Release,1772951170771,8.850722,3,0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.06754775,0.1129968,-0.05858656,0.144095,0.6231065,0.7406774,-0.2498707,0.02645703,176.9679,0.6233247,0.7409368,-0.2499582,-0.1137097,-0.09137604,-0.6230726,0.6399211,-0.6014467,-0.2764149,0.7021174,0.2624653,149.5672,-0.6232986,-0.2864577,0.7276269,-0.2,0,0,0.2,-0.2159611,-0.7028578,-0.5593793,0.3826834,135,-0.2337546,-0.7607678,-0.6054679
