Event Name,Timestamp,Trial Duration,Trial Num,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Release,1772951122459,9.259178,1,0.09146959,1.104934,0.2487896,1.136284,-0.07554431,-0.6300494,0.7171077,-0.2882489,213.5063,-0.07889288,-0.6579769,0.748894,0.1365941,-0.08113533,0.02550309,0.1609078,0.07375778,-0.7881708,0.04921435,0.6090358,104.9604,0.09299434,-0.9937313,0.0620498,-0.4422716,-0.04066325,-0.2374867,0.5036443,0.4614081,0.04341944,0.2417656,-0.852506,296.9706,0.8827108,0.08306488,0.462517,0.008530416,-0.004933953,0.05121043,0.05214998,0.5691265,-0.2389525,-0.4149497,-0.6684411,263.8937,0.7651966,-0.3212741,-0.5579042
Grab,1772951123167,9.965691,1,0.09005843,1.105426,0.2476678,1.136405,-0.04620193,-0.6276216,0.720046,-0.2923873,214.0019,-0.04831322,-0.656302,0.7529499,0.1194388,-0.05135448,0.01911681,0.1314091,0.3277944,-0.9222745,-0.09234045,0.1828491,158.9285,0.3334155,-0.9380898,-0.09392392,-0.4484923,-0.04457131,-0.2223584,0.5025686,0.487849,0.04290723,0.2447521,-0.8368146,293.6105,0.8910708,0.07837135,0.447047,0.00994157,-0.005425572,0.05233218,0.05354371,0.5580382,-0.2203489,-0.4083773,-0.6879447,266.9353,0.7688984,-0.3036099,-0.5626867
Release,1772951123541,10.34074,1,0.1062524,1.093046,0.2618553,1.128985,-0.0448514,-0.6294186,0.6296598,-0.4531546,233.8925,-0.05031389,-0.7060759,0.7063465,0.1072037,-0.04814305,0.04376283,0.1254016,-0.02297039,-0.9159393,-0.05489703,0.3968802,133.2334,-0.02502574,-0.9978961,-0.05980913,-0.4597648,-0.0279914,-0.2170217,0.5091813,0.554656,0.04081707,0.06293339,-0.8286918,291.9292,0.9909789,0.07292601,0.1124402,-0.006252378,0.006953835,0.03814474,0.03927428,0.6569156,-0.1874915,-0.2562335,-0.6838518,266.2907,0.9003519,-0.2569712,-0.3511871
Grab,1772951123625,10.42445,1,0.1039831,1.093991,0.2587018,1.128962,0.1923062,-0.508924,0.6932275,-0.4727055,236.4201,0.2182271,-0.5775218,0.7866675,0.1134787,-0.04882155,0.03111466,0.1273935,0.03578531,-0.9324934,-0.08201463,0.3499276,139.0342,0.03820046,-0.9954274,-0.08754981,-0.4568048,-0.03254858,-0.223534,0.5096053,0.5438328,0.2665831,0.07918133,-0.7917763,284.7036,0.8903452,0.4364411,0.1296331,-0.003983058,0.00600934,0.04129821,0.04192277,0.4809138,-0.09591244,-0.1734731,-0.8540667,297.3136,0.9245436,-0.184389,-0.3334972
Release,1772951124000,10.79913,1,0.09673436,1.100532,0.2499362,1.132694,0.4821705,-0.2622692,0.7388567,-0.3909186,226.0233,0.5238562,-0.2849435,0.8027341,0.1129309,-0.05089528,0.01793691,0.1251617,0.2719251,-0.9410627,-0.1195409,0.1617646,161.3813,0.2755543,-0.9536226,-0.1211364,-0.4427835,-0.04874879,-0.2395851,0.5058011,0.3913497,0.665525,0.1215774,-0.6238116,257.19,0.5007195,0.851518,0.1555545,0.003265642,-0.0005317926,0.05006377,0.05017299,0.1385081,0.007475714,-0.08357327,-0.9868006,341.3608,0.8552991,0.04616317,-0.5160721
Grab,1772951126221,13.02209,1,0.09155715,1.105506,0.2740366,1.142638,0.3958034,-0.1355821,0.8551475,-0.3060719,215.6453,0.4157563,-0.142417,0.8982563,0.1218641,-0.05861412,0.02659188,0.1378172,0.4404959,-0.8790516,0.1271111,-0.1306701,195.0166,0.4443054,-0.8866538,0.1282104,-0.4445082,-0.08583678,-0.2425456,0.5135989,0.1771231,0.6888026,0.1552439,-0.6856221,266.5691,0.2433151,0.9462126,0.2132596,0.008442849,-0.005505919,0.02596343,0.02785132,0.01874571,-0.1585291,-0.13112,-0.9784298,336.156,0.09074303,-0.7673972,-0.634717
On Target,1772951126557,13.36862,1,0.09695307,1.101822,0.2808902,1.141189,0.4736891,-0.1120816,0.7828009,-0.3876585,225.6178,0.5138723,-0.1215896,0.8492061,0.1240983,-0.06103932,0.02524273,0.1405823,0.4171754,-0.8795429,0.126689,-0.1905755,201.9727,0.4249638,-0.8959635,0.1290542,-0.4487118,-0.08430454,-0.2436567,0.5175115,0.2144843,0.7526281,0.06976006,-0.618612,256.4297,0.2729862,0.957912,0.08878755,0.00304693,-0.001822233,0.01910979,0.01943677,0.0244031,-0.07988349,-0.02169657,-0.9962692,350.0985,0.2827723,-0.9256545,-0.2514102
Off Target,1772951127027,13.84151,1,0.09973332,1.107446,0.2860771,1.148139,0.57931,-0.06494624,0.6904143,-0.4283808,230.7297,0.6411145,-0.07187513,0.7640722,0.1262427,-0.06044538,0.0251384,0.1422069,0.3582008,-0.9008574,0.09033056,-0.2280103,206.3599,0.3678916,-0.925229,0.09277435,-0.4556603,-0.08849038,-0.2495287,0.5269929,0.2550356,0.8303716,0.008411968,-0.4953474,239.3853,0.2935847,0.955884,0.009683454,0.0002666786,-0.007445693,0.01392287,0.015791,-0.01801378,0.02571734,0.0813586,-0.9961903,349.9941,-0.2065633,0.2948997,0.9329355
On Target,1772951127264,14.077,1,0.09942118,1.107484,0.2850466,1.147892,0.5834701,-0.06045003,0.6929262,-0.4192395,229.5732,0.6426762,-0.06658404,0.7632391,0.1262006,-0.06004803,0.02509084,0.1419926,0.363167,-0.897841,0.08665773,-0.2334131,206.9962,0.3734835,-0.923346,0.08911942,-0.455038,-0.09003858,-0.2489351,0.5264364,0.2477038,0.8345687,0.01265302,-0.4919123,238.9327,0.2845062,0.958564,0.01453293,0.0005788207,-0.007483721,0.0149534,0.01673157,-0.02819543,0.02672296,0.07659362,-0.9963054,350.1466,-0.3283083,0.3111628,0.891858
Off Target,1772951127931,14.74422,1,0.09443859,1.109485,0.283178,1.148941,0.5600429,-0.07620538,0.7129273,-0.4150656,229.0469,0.6155728,-0.08376136,0.7836162,0.1259857,-0.0604425,0.02478665,0.1419157,0.3570056,-0.9042155,0.07467718,-0.2221818,205.6744,0.3661577,-0.9273955,0.07659157,-0.4510763,-0.09547538,-0.2484794,0.5237627,0.2431921,0.8173056,0.02554763,-0.5217439,242.8986,0.285068,0.9580395,0.02994675,0.005561411,-0.009485364,0.01682204,0.02009683,-0.01217408,0.005046428,0.05460496,-0.9984211,353.5598,-0.2167308,0.08983974,0.9721124
On Target,1772951128500,15.31358,1,0.09402283,1.107029,0.2824959,1.146367,0.5392359,-0.0983441,0.7370704,-0.3953229,226.5722,0.5870562,-0.1070654,0.802435,0.1269251,-0.0601834,0.02570692,0.1428036,0.3689643,-0.9044322,0.07566836,-0.2003549,203.1154,0.3766004,-0.9231506,0.07723442,-0.4587315,-0.09176482,-0.2342252,0.5231795,0.2462975,0.7896655,0.04877865,-0.5598094,248.0853,0.2972376,0.9529871,0.05886724,0.005977169,-0.007029414,0.01750416,0.01978724,-0.00143002,-0.01275755,0.01637618,-0.9997835,357.6155,-0.06872964,-0.6131537,0.7870719
Trial End,1772951129500,16.31368,1,0.0962586,1.101279,0.2872339,1.142184,0.5083992,-0.09470452,0.7549369,-0.403276,227.5663,0.55558,-0.1034933,0.824997,0.1263773,-0.06131105,0.02503974,0.1426789,0.3670087,-0.9041666,0.1052779,-0.1915829,202.0904,0.3739353,-0.9212311,0.1072649,-0.4639646,-0.09223303,-0.2215022,0.5223345,0.2329414,0.7672986,0.03707013,-0.5963361,253.2159,0.2901848,0.9558558,0.0461798,0.003741398,-0.001279116,0.01276606,0.01336438,0.01001235,-0.04751937,0.01389152,-0.9987235,354.2095,0.1982253,-0.9407919,0.2750253
Trial Load,1772951129515,16.31368,2,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.1263773,-0.06131105,0.02503974,0.1426789,0.3670087,-0.9041666,0.1052779,-0.1915829,202.0904,0.3739353,-0.9212311,0.1072649,-0.4639646,-0.09223303,-0.2215022,0.5223345,0.2329414,0.7672986,0.03707013,-0.5963361,253.2159,0.2901848,0.9558558,0.0461798,0.2,0,0,0.2,0.6976405,0.2704251,-0.5419608,0.3826833,135,0.7551206,0.292706,-0.5866142
Release,1772951129528,16.31368,2,-0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.09816829,-0.1578433,0.1940674,0.2687261,0.6221995,0.5699835,-0.3219355,0.4293532,129.147,0.6889318,0.6311155,-0.3564638,-0.3705621,-0.2279379,-0.1139202,0.4497219,-0.3741767,-0.2095046,0.8472651,0.3134347,143.4673,-0.3940321,-0.2206218,0.8922246,0.2,0,0,0.2,0.6976405,0.2704251,-0.5419608,0.3826833,135,0.7551206,0.292706,-0.5866142
Trial Start,1772951130666,0,2,-0.1032299,1.097469,0.3021044,1.142962,0.08858407,-0.1079771,0.06198285,0.988257,17.57856,0.5797355,-0.7066525,0.4056447,0.09816829,-0.1578433,0.1940674,0.2687261,0.6221995,0.5699835,-0.3219355,0.4293532,129.147,0.6889318,0.6311155,-0.3564638,-0.3705621,-0.2279379,-0.1139202,0.4497219,-0.3741767,-0.2095046,0.8472651,0.3134347,143.4673,-0.3940321,-0.2206218,0.8922246,0.2032299,0.002530932,-0.002104431,0.2032566,0.6973061,0.3998214,-0.4600318,0.3771973,135.6796,0.7529223,0.4317106,-0.4967234
Grab,1772951130666,0,2,-0.1032299,1.097469,0.3021044,1.142962,0.08858407,-0.1079771,0.06198285,0.988257,17.57856,0.5797355,-0.7066525,0.4056447,0.09816829,-0.1578433,0.1940674,0.2687261,0.6221995,0.5699835,-0.3219355,0.4293532,129.147,0.6889318,0.6311155,-0.3564638,-0.3705621,-0.2279379,-0.1139202,0.4497219,-0.3741767,-0.2095046,0.8472651,0.3134347,143.4673,-0.3940321,-0.2206218,0.8922246,0.2032299,0.002530932,-0.002104431,0.2032566,0.6973061,0.3998214,-0.4600318,0.3771973,135.6796,0.7529223,0.4317106,-0.4967234
Release,1772951131150,0.4866649,2,-0.09901185,1.050536,0.2811863,1.092015,0.7293962,-0.3267963,-0.5923771,0.1013653,168.3644,0.7331725,-0.3284882,-0.595444,0.1242548,-0.07697431,0.02658532,0.1485634,0.05895755,0.6314458,-0.7487172,0.1929325,157.7521,0.06008644,0.6435365,-0.7630534,-0.3266897,-0.2006721,-0.102833,0.396951,0.5887899,0.2734258,0.2107625,0.7308515,86.08435,0.8626497,0.4006025,0.3087929,0.1990119,0.04946363,0.01881373,0.205928,0.1288932,0.1345091,0.5969902,0.7803184,77.42055,0.2061029,0.215083,0.9545999
